,Molecule,D0 (eV),pred,std
32684,TiO,6.87,7.653040663594711,1.106496090523824
32685,TiO,6.87,7.309769188916026,1.2053148496900319
32686,TiO,6.87,7.495339798508855,1.0181116375852786
32687,TiO,6.87,7.45045768895978,1.082303586229911
32688,TiO,6.87,6.926837472766085,1.031051441597704
32689,TiO,6.87,7.337332159211707,0.8995319129819727
32690,TiO,6.87,6.964075068406633,1.0563517132074063
32691,TiO,6.87,7.027443413591016,1.1120169197685565
32692,TiO,6.87,7.394731844503235,1.0192291006112808
32693,TiO,6.87,7.470185045836017,1.0203750035671446
32694,TiO,6.87,7.455437409299942,1.0832271116954935
32695,TiO,6.87,7.444665451931694,1.065655601411231
32696,TiO,6.87,7.079737952792147,1.030959789844439
32697,TiO,6.87,7.470770844275091,0.891867518519115
32698,TiO,6.87,7.370031951959278,1.0503227593174076
32699,TiO,6.87,7.686607758567951,1.0460167283797328
32700,TiO,6.87,7.4126294160479675,0.9729974926451151
32701,TiO,6.87,7.432936057171218,1.0746402722693034
32702,TiO,6.87,7.65323730860653,1.1072566285011785
32703,TiO,6.87,7.4949380860841845,1.0171010561729734
32704,TiO,6.87,7.577203464703202,1.1548340525969656
32705,TiO,6.87,7.11662736515196,1.0748014479285621
32706,TiO,6.87,7.596840064471042,1.133918873393687
32707,TiO,6.87,7.305160809596605,1.0150297258670573
32708,TiO,6.87,7.468045032083889,1.0364283136686412
32709,TiO,6.87,7.437016493762445,1.082022311791756
32710,TiO,6.87,7.305264022978661,1.0147586423807071
32711,TiO,6.87,7.03730427389551,1.0756643912691892
32712,TiO,6.87,7.545880964804683,0.9968694597011497
32713,TiO,6.87,7.065110955340787,1.0714632363229555
32714,TiO,6.87,7.567464109675318,1.0176073146986262
32715,TiO,6.87,7.369112140483991,1.0299888057383555
32716,TiO,6.87,7.375738258363899,0.9504156614038072
32717,TiO,6.87,7.376239086446811,0.9649603754916166
32718,TiO,6.87,6.793902692056793,1.1275329649929715
32719,TiO,6.87,7.401122785947866,1.01771825810853
32720,TiO,6.87,7.066536676945081,0.9878809100717572
32721,TiO,6.87,7.452263038390688,1.0860914185611272
32722,TiO,6.87,7.368513807543857,0.9886624429243304
32723,TiO,6.87,7.441936775758441,0.9872940681334601
32724,TiO,6.87,7.414544406404338,1.0379701324534385
32725,TiO,6.87,7.4215633765948,1.0157869777018176
32726,TiO,6.87,7.249946220202241,0.9002751313384337
32727,TiO,6.87,7.261054673350873,1.0995290597605334
32728,TiO,6.87,7.466734378771787,1.0774649029867258
32729,TiO,6.87,7.525887467917816,0.9647786922448898
32730,TiO,6.87,7.318228744347896,0.9903116520116537
32731,TiO,6.87,7.299459328984495,0.985445404477107
32732,TiO,6.87,7.195886859253169,1.173432424548303
32733,TiO,6.87,7.37722960909982,1.0696551439670094
32734,TiO,6.87,7.512276167604828,0.9610763817398978
32735,TiO,6.87,7.341972160920231,1.0434864162799637
32736,TiO,6.87,7.456725123844765,1.066816846406289
32737,TiO,6.87,7.494280970917402,0.9186337850775415
32738,TiO,6.87,7.532261901383911,1.013124719672638
32739,TiO,6.87,7.740767270889826,1.0736690140922418
32740,TiO,6.87,7.3867923588084174,1.0708812419334899
32741,TiO,6.87,7.1710553285808025,1.1296551364283318
32742,TiO,6.87,7.330890567638897,0.928109211310221
32743,TiO,6.87,7.363210125509949,1.0494174296025105
32744,TiO,6.87,7.573689837237273,1.137576754291779
32745,TiO,6.87,7.331840046542915,1.0187848390817322
32746,TiO,6.87,7.467967865028776,1.0697428449965638
32747,TiO,6.87,7.543057220847426,1.0064253149465552
32748,TiO,6.87,7.618587619788787,1.1347681743763733
32749,TiO,6.87,7.186630862836499,1.1471402605709478
32750,TiO,6.87,7.476502581636702,1.0939456500752598
32751,TiO,6.87,6.992179666285436,0.927645274338464
32752,TiO,6.87,7.5548152143698735,0.9630652343558546
32753,TiO,6.87,7.394808398566784,1.079868947127127
32754,TiO,6.87,7.389330883228899,1.277163949894734
32755,TiO,6.87,7.3940588384973855,0.9646957006843473
32756,TiO,6.87,7.42972215949299,1.0701507709376905
32757,TiO,6.87,6.938639659267668,0.8914699355086707
32758,TiO,6.87,7.036606126268693,0.9820941262896888
32759,TiO,6.87,7.518487363880362,1.0632455357551522
32760,TiO,6.87,7.411261150548909,1.033987069151178
32761,TiO,6.87,7.117989683630721,1.1274784823606894
32762,TiO,6.87,7.579162748009409,1.0383358966861744
32763,TiO,6.87,7.458017337033666,1.01563261826846
32764,TiO,6.87,7.043641607316642,1.0673554338195264
32765,TiO,6.87,7.437981906984882,1.0050960610200967
32766,TiO,6.87,7.281494880967202,1.1056792706708538
32767,TiO,6.87,7.391830127497761,1.0662288812513327
32768,TiO,6.87,7.413205939905821,1.037081759077726
32769,TiO,6.87,7.466577690402032,0.9621451202711122
32770,TiO,6.87,7.453705966271186,1.056340563917828
32771,TiO,6.87,7.127990105932207,1.1520327825099188
32772,TiO,6.87,7.352317191494168,0.9187563783835647
32773,TiO,6.87,7.355768688578082,1.005349595302026
32774,BeS,3.8,5.339053341213974,1.0681540841356343
32775,BeS,3.8,4.705197869514788,0.8405233209177512
32776,BeS,3.8,4.741762525329048,0.8903358272150484
32777,BeS,3.8,4.671785972877587,0.8183581788882177
32778,BeS,3.8,4.797277273646056,0.8944519595533817
32779,BeS,3.8,4.695424009525611,0.8373392288367751
32780,BeS,3.8,4.638447572436641,0.8186849059489404
32781,BeS,3.8,4.639010699887779,0.7787873404863223
32782,BeS,3.8,4.764693719980962,0.8761471222172773
32783,BeS,3.8,4.708436970203918,0.8604608044683034
32784,BeS,3.8,5.368629425313555,1.0726413555105638
32785,BeS,3.8,4.681916652244715,0.8232538251254449
32786,BeS,3.8,4.734591131194736,0.8784175738493759
32787,BeS,3.8,4.767076582441135,0.8990023682538484
32788,BeS,3.8,4.726474361836567,0.8851319281968782
32789,BeS,3.8,4.758096753971098,0.8807626662355383
32790,BeS,3.8,4.785374917784054,0.8908650710968482
32791,BeS,3.8,4.7092984010835535,0.8832705698861526
32792,BeS,3.8,4.880522280741573,0.913014322118227
32793,BeS,3.8,4.629550649642287,0.8288477796594923
32794,BeS,3.8,4.611464024959926,0.7190833553527589
32795,BeS,3.8,4.736119578271049,0.8800951385970315
32796,BeS,3.8,4.708179055327098,0.8081886083839593
32797,BeS,3.8,4.75443016955658,0.9116092111748177
32798,BeS,3.8,4.741645513038369,0.838194924660292
32799,BeS,3.8,5.322695490880083,1.0506578593192857
32800,BeS,3.8,4.711505240542468,0.8978092936269485
32801,BeS,3.8,4.682705595713014,0.826577039698216
32802,BeS,3.8,4.7349452110767425,0.8804579543105541
32803,BeS,3.8,5.465790608505263,1.133652413019315
32804,BeS,3.8,4.69051089205014,0.8255549945858348
32805,BeS,3.8,5.351794609665189,1.0565815092942312
32806,BeS,3.8,4.717938573274382,0.8873839675744859
32807,BeS,3.8,4.737610695584272,0.8778910622097866
32808,BeS,3.8,4.729185038830369,0.886279591061707
32809,BeS,3.8,4.649045465396029,0.8146190783258399
32810,BeS,3.8,5.238812037615894,0.9844993319014422
32811,BeS,3.8,4.614066405513107,0.7787271522057094
32812,BeS,3.8,4.5824680243584694,0.8133398265911264
32813,BeS,3.8,5.318142996835761,1.048197551781865
32814,BeS,3.8,4.4254546454073855,0.801796025598754
32815,BeS,3.8,5.386995995387001,1.1177752955255582
32816,BeS,3.8,4.692857224528106,0.8172325294024321
32817,BeS,3.8,4.6348377672916135,0.8152130318167115
32818,BeS,3.8,4.7435098099897575,1.0222251892615586
32819,BeS,3.8,4.650631184432866,0.8179644996032907
32820,BeS,3.8,4.7255966537946,0.8772620187581974
32821,BeS,3.8,4.725081266652064,0.8433160486653659
32822,BeS,3.8,4.690837437794995,0.8120365936033136
32823,BeS,3.8,4.673711116222238,0.7975731890126077
32824,BeS,3.8,4.4851414035475585,0.836181302094435
32825,BeS,3.8,4.633693062233758,0.7981564040392056
32826,BeS,3.8,4.62487133106998,0.8076612083593675
32827,BeS,3.8,4.741071697185053,0.8849907984202667
32828,BeS,3.8,4.732591200189839,0.8628777841141935
32829,BeS,3.8,4.5631934360363875,0.9230009043794026
32830,BeS,3.8,4.631938890551692,0.7740947044257636
32831,BeS,3.8,4.728276502001411,0.8336915552558589
32832,BeS,3.8,4.749031334771621,0.8825682949326547
32833,BeS,3.8,4.807447004092093,0.8949022043785059
32834,BeS,3.8,4.717461334892625,0.8467843441931556
32835,BeS,3.8,4.793462106322556,0.8985783281940577
32836,BeS,3.8,4.73671694589253,0.8794025344999064
32837,BeS,3.8,4.698166007111669,0.8162659157654254
32838,BeS,3.8,4.467571336524892,0.8803978522706781
32839,BeS,3.8,4.54884211129078,0.7627261820291088
32840,BeS,3.8,4.6687559660040145,0.808089846280421
32841,BeS,3.8,4.781082594942722,0.8314860456589318
32842,BeS,3.8,5.344552154823298,1.0409403976948557
32843,BeS,3.8,5.565809020106503,1.120312745834885
32844,BeS,3.8,4.784343383955381,0.9060665257622182
32845,BeS,3.8,4.631446131584623,0.8015785663750129
32846,BeS,3.8,4.638996188835181,0.7922731109479565
32847,BeS,3.8,4.674011550426213,0.8023590077052297
32848,BeS,3.8,4.6746460668854946,0.8617913716769248
32849,BeS,3.8,4.624703486638362,0.8111852871328071
32850,BeS,3.8,4.7118514629576,0.8687011218104641
32851,BeS,3.8,5.400471901212884,1.1129756968394513
32852,BeS,3.8,4.711460569974596,0.8544435471754586
32853,BeS,3.8,4.596971912670604,0.9591210467295085
32854,BeS,3.8,4.83320961013706,1.0527811372947495
32855,BeS,3.8,4.525287544184761,0.8858229434823609
32856,BeS,3.8,5.403126902131514,1.1024426450916678
32857,BeS,3.8,4.44108086885503,0.8080166438295306
32858,BeS,3.8,4.754709234506939,0.8981222012744078
32859,BeS,3.8,4.709205286469137,0.872309238158675
32860,BeS,3.8,4.74760756307531,0.8966736057763854
32861,NbO,7.8,7.572016703182503,1.3854329338979914
32862,NbO,7.8,7.704395271472925,1.4594702228427991
32863,NbO,7.8,7.461054425451465,1.3266241447638112
32864,NbO,7.8,7.60397813303641,1.384398964574567
32865,NbO,7.8,7.567879206203155,1.3177508680939867
32866,NbO,7.8,7.339731844359757,1.2234277938786746
32867,NbO,7.8,7.667429170716919,1.3405297420903375
32868,NbO,7.8,7.557203733515687,1.4431974622806047
32869,NbO,7.8,7.419746453834857,1.3681993116927442
32870,NbO,7.8,7.694741314422078,1.508416152273852
32871,NbO,7.8,7.568048863508057,1.3373329464631085
32872,NbO,7.8,7.461277134212643,1.3738079426932623
32873,NbO,7.8,7.537388145233308,1.425390184596692
32874,NbO,7.8,7.614339672235813,1.3453833417424728
32875,NbO,7.8,7.5767712116855455,1.385178661255311
32876,NbO,7.8,7.509917770132939,1.3300265631475026
32877,NbO,7.8,7.547922649689545,1.3052390134515932
32878,NbO,7.8,7.585946294318213,1.4376897757630298
32879,NbO,7.8,7.543222596467426,1.3131996031195374
32880,NbO,7.8,7.5683654702359995,1.3400999401202491
32881,NbO,7.8,7.550024221140305,1.3856322043715572
32882,NbO,7.8,7.574955657293082,1.3454955260925188
32883,NbO,7.8,7.5257308625713755,1.4046925934544685
32884,NbO,7.8,7.576191885740272,1.4087595896812168
32885,NbO,7.8,7.6431713433863555,1.369629245178423
32886,NbO,7.8,7.477543005595503,1.2780406712765693
32887,NbO,7.8,7.525725659586955,1.3351148122981051
32888,NbO,7.8,7.553860687003509,1.3258731066590375
32889,NbO,7.8,7.409357279303046,1.3358551211883898
32890,NbO,7.8,7.58815208932564,1.438142276788158
32891,NbO,7.8,7.562668102925199,1.3479608830283143
32892,NbO,7.8,7.57053970700009,1.4315118994114486
32893,NbO,7.8,7.614504286577495,1.4432119207872038
32894,NbO,7.8,7.576227623236681,1.4233533332810657
32895,NbO,7.8,7.525148865863347,1.3777727946352416
32896,NbO,7.8,7.407945523359509,1.2901383818420065
32897,NbO,7.8,7.4621809505889845,1.2854989652355715
32898,NbO,7.8,7.907644220628504,1.6613789527016967
32899,NbO,7.8,7.666571716292305,1.4828602033478373
32900,NbO,7.8,7.549411263386226,1.4075290225528592
32901,NbO,7.8,7.681792051643981,1.4020002206848088
32902,NbO,7.8,7.565919619519907,1.389251582713464
32903,NbO,7.8,7.642590722664725,1.2964427128257456
32904,NbO,7.8,7.575987204643875,1.413129501475731
32905,NbO,7.8,7.579096491841403,1.3332213420436902
32906,NbO,7.8,7.56320430396232,1.3583933254450673
32907,NbO,7.8,7.474279922631131,1.3155243863820987
32908,NbO,7.8,7.773091341237859,1.465708860813364
32909,NbO,7.8,7.543993643737148,1.3941870582268021
32910,NbO,7.8,7.507352140983423,1.3367293431100655
32911,NbO,7.8,7.546363220191298,1.3915043625150227
32912,NbO,7.8,7.593702912600038,1.4287656548519285
32913,NbO,7.8,7.556116502695238,1.3490698172578266
32914,NbO,7.8,7.521524300021968,1.3178117363804398
32915,NbO,7.8,7.249335525461332,1.321562652482823
32916,NbO,7.8,7.5316381809945465,1.4002421478080447
32917,NbO,7.8,7.589668302142974,1.4409611713893458
32918,NbO,7.8,7.8308021450959195,1.5197381716334701
32919,NbO,7.8,7.49565936888836,1.19278355362097
32920,NbO,7.8,7.517617024870639,1.3224467480490045
32921,NbO,7.8,7.4425296048126945,1.3694057293516484
32922,NbO,7.8,7.772092956993295,1.5362337526214238
32923,NbO,7.8,7.560202455866965,1.3360751768251866
32924,NbO,7.8,7.574810357939037,1.4010393889330304
32925,NbO,7.8,7.578724104200002,1.3770240753943976
32926,NbO,7.8,7.547596587322853,1.3776885722304755
32927,NbO,7.8,7.776777501073755,1.612022541767269
32928,NbO,7.8,7.531728148306901,1.2054073593378984
32929,NbO,7.8,7.5737722258593525,1.3755611628218853
32930,NbO,7.8,7.6273681899312304,1.320163813641648
32931,NbO,7.8,7.658945295081799,1.3612116664121297
32932,NbO,7.8,7.873510951895906,1.5524104451809404
32933,NbO,7.8,7.470220174027701,1.374131908355616
32934,NbO,7.8,7.7378148542134975,1.5149933448737647
32935,NbO,7.8,7.52280991645585,1.3164859869906207
32936,NbO,7.8,7.561419929394102,1.3794936932009396
32937,NbO,7.8,7.495543232530785,1.3272839753469998
32938,NbO,7.8,7.381193612182693,1.253177679184033
32939,NbO,7.8,7.6004117601320855,1.3503394054839175
32940,NbO,7.8,7.622377656904468,1.407204358690244
32941,NbO,7.8,7.590218359121737,1.2290325157428905
32942,NbO,7.8,7.6025644278592655,1.4489144596053043
32943,NbO,7.8,7.598439513144947,1.4190922358865468
32944,NbO,7.8,7.7474478997708225,1.4123299168901535
32945,NbO,7.8,7.5073654648850034,1.3567837501710833
32946,NbO,7.8,7.589223853935112,1.3377478741286277
32947,NbO,7.8,7.647949766086643,1.3007500744848903
32948,NbO,7.8,7.571862317485569,1.3867803708722293
32949,NbO,7.8,7.6065759182847925,1.422347333216968
32950,NbO,7.8,7.5926937503907554,1.4164674219051616
32951,NbO,7.8,7.553217164925144,1.3512570523363836
32952,NbO,7.8,7.387391381920213,1.306469965059792
32953,NbO,7.8,7.515789019094417,1.3368599333746083
32954,NbO,7.8,7.549281013321892,1.3180423036671272
32955,NbO,7.8,7.5224668721175565,1.3466431932078593
32956,NbO,7.8,7.427366291990034,1.281052871842442
32957,NbO,7.8,7.56658333663625,1.367275749341264
32958,NbO,7.8,7.510216447389099,1.298033293089197
32959,NbO,7.8,7.495253728608895,1.3445118042546544
32960,NbO,7.8,7.826121386539138,1.666786220558914
32961,NbO,7.8,7.5619580232916865,1.3541107705536424
32962,NbO,7.8,7.567611336519084,1.352139866490506
32963,NbO,7.8,7.554917449737447,1.3678276202157116
32964,NbO,7.8,7.529517478278611,1.364148611995304
32965,NbO,7.8,7.770665140589851,1.5959649793797226
32966,NbO,7.8,7.552735373345854,1.4146699996690546
32967,NbO,7.8,7.596706380716614,1.4005528875587345
32968,NbO,7.8,7.533976172885748,1.4128445269884886
32969,NbO,7.8,7.365657042029418,1.263599063709268
32970,NbO,7.8,7.518460067553781,1.3294727826738912
32971,NbO,7.8,7.6146150884713855,1.4247408234417325
32972,NbO,7.8,7.600850477050598,1.370532813104114
32973,NbO,7.8,7.422664930780874,1.325373936561345
32974,NbO,7.8,7.539862194496343,1.4408979658913506
32975,NbO,7.8,7.5874198052628445,1.4195963033446888
32976,NbO,7.8,7.531673795860483,1.3131980227576054
32977,NbO,7.8,7.285792322527673,1.277077164224216
32978,NbO,7.8,7.593068810854655,1.4055221924235621
32979,NbO,7.8,7.626880916161552,1.314977219291073
32980,NbO,7.8,7.6783078586649225,1.4907202745029242
32981,NbO,7.8,7.5518646565995695,1.3302008162304
32982,NbO,7.8,7.557154639172665,1.3280864985767566
32983,NbO,7.8,7.544988313817609,1.3202388853273306
32984,NbO,7.8,7.493394682615346,1.3096703973056145
32985,NbO,7.8,7.555043181077496,1.3943913834692123
32986,NbO,7.8,7.74814483138759,1.5923126743628784
32987,NbO,7.8,7.485831740983286,1.328585228627716
32988,NbO,7.8,7.6944607673729895,1.4833140639694395
32989,NbO,7.8,7.4996627085988266,1.2759584386591514
32990,NbO,7.8,7.5628309412606844,1.3977854177788807
32991,NbO,7.8,7.514418150569163,1.284081906617173
32992,NbO,7.8,7.5498515256933,1.3255433763192246
32993,NbO,7.8,7.411771372836526,1.3371456891068254
32994,NbO,7.8,7.7728624731786,1.6179584168149266
32995,NbO,7.8,7.568554842448163,1.3974377499459953
32996,NbO,7.8,7.5729594475797155,1.3996967670164806
32997,NbO,7.8,7.552368408029414,1.3657636347510416
32998,NbO,7.8,7.479274275768198,1.3448050682357826
32999,NbO,7.8,7.7368044869058625,1.5134270932258638
33000,NbO,7.8,7.674775377694113,1.354047895340736
33001,NbO,7.8,7.767684021537668,1.506285824458217
33002,NbO,7.8,7.563386732135299,1.424867918648784
33003,NbO,7.8,7.579551024719281,1.3326675205017133
33004,NbO,7.8,7.5437718206571205,1.3655156429697555
33005,NbO,7.8,7.512609135757797,1.2594615188184757
33006,NbO,7.8,7.563233985853905,1.3831837093543464
33007,NbO,7.8,7.49223449301109,1.2963518828070355
33008,NbO,7.8,7.524103239452201,1.3306138841120028
33009,NbO,7.8,7.59718419394313,1.410320451720221
33010,TlD,2.0,1.992430269336476,0.23511135907104014
33011,TlD,2.0,1.9838958191076557,0.24505875816614867
33012,TlD,2.0,2.0097847571639536,0.28134833020479294
33013,TlD,2.0,2.0197965459224214,0.25939647782026454
33014,TlD,2.0,1.998814900622675,0.25491687860412554
33015,TlD,2.0,1.9145079321186171,0.2771373643656385
33016,TlD,2.0,1.8815885871298605,0.20788772162191624
33017,TlD,2.0,2.006080724738642,0.2875536308592525
33018,TlD,2.0,1.903841969956827,0.2690993421238173
33019,TlD,2.0,1.993031495091231,0.28162509530681984
33020,TlD,2.0,1.993595808441973,0.27526783227760016
33021,TlD,2.0,1.9004321308969339,0.2582036744842324
33022,TlD,2.0,2.027591766482176,0.25022256714945257
33023,TlD,2.0,1.911949287334042,0.26079398893579214
33024,TlD,2.0,1.9917860512722416,0.278657054050179
33025,TlD,2.0,1.98925428087863,0.27941531117128954
33026,TlD,2.0,1.999958518236271,0.2788222700675073
33027,TlD,2.0,2.0043202588296385,0.28344439169510516
33028,TlD,2.0,1.9314760178084067,0.22152394380817922
33029,TlD,2.0,1.990755020965783,0.26177976017254073
33030,TlD,2.0,1.9862093385781658,0.26919622375441266
33031,TlD,2.0,1.8683362062149453,0.25154783738584674
33032,TlD,2.0,1.8677945687908035,0.2550356527593798
33033,TlD,2.0,1.9808012058554996,0.2790466765985418
33034,TlD,2.0,1.9994702193335403,0.2826390929573386
33035,TlD,2.0,2.0044181377493695,0.2516355294155497
33036,TlD,2.0,2.000342771736931,0.24859805435236856
33037,TlD,2.0,1.995761975461099,0.24435763396127463
33038,TlD,2.0,1.9814561436721838,0.25046501799433635
33039,TlD,2.0,1.9384539411543462,0.26208097660744456
33040,TlD,2.0,1.9830430646845236,0.26109907723041664
33041,TlD,2.0,2.0002097175887266,0.24996231406067318
33042,TlD,2.0,2.002653607695165,0.24291704152426216
33043,TlD,2.0,1.9930385483160369,0.26733139754623764
33044,TlD,2.0,2.011243704708589,0.2467132729337279
33045,TlD,2.0,1.9868371854169555,0.2604644686278922
33046,TlD,2.0,1.998652600515209,0.25050724470934854
33047,TlD,2.0,1.9954114056683587,0.24902113009146865
33048,TlD,2.0,2.006277147014097,0.24512082880869387
33049,TlD,2.0,1.99439205006128,0.2757830752102297
33050,TlD,2.0,1.9862869435199464,0.2618546357821717
33051,TlD,2.0,1.9920502185096247,0.2615026563009798
33052,TlD,2.0,1.9885913014505616,0.2720322824818037
33053,TlD,2.0,1.9833291199847503,0.27664610219346564
33054,TlD,2.0,2.0412349539673174,0.2797261217022273
33055,TlD,2.0,1.997590727407832,0.24356947864930364
33056,TlD,2.0,1.9943663922063655,0.24909099715023575
33057,TlD,2.0,1.9860235850541952,0.268353095488064
33058,TlD,2.0,2.000840176987003,0.2645267041272836
33059,TlD,2.0,2.0056559071800466,0.2510530670079571
33060,TlD,2.0,2.0007262499629848,0.25073111289650396
33061,TlD,2.0,1.9912418589428176,0.27860506097609516
33062,TlD,2.0,1.9823302442619581,0.27952398236145415
33063,TlD,2.0,2.0005623447854894,0.23408408730718697
33064,TlD,2.0,2.0026529692238317,0.24807752500166952
33065,TlD,2.0,1.978235754417331,0.264691870513512
33066,TlD,2.0,1.9937936439332142,0.27463589204227595
33067,TlD,2.0,1.995803750515342,0.27233472499417005
33068,TlD,2.0,2.0151930588718936,0.27780499402613207
33069,TlD,2.0,1.894037905775235,0.2516862791995705
33070,TlD,2.0,1.9711817143267456,0.23278103788447163
33071,TlD,2.0,2.03025324737035,0.24588497744004226
33072,TlD,2.0,1.9851325266357722,0.2572050356578288
33073,TlD,2.0,1.9909126731759443,0.28049719542363255
33074,TlD,2.0,1.99763618339164,0.2813387542423058
33075,TlD,2.0,1.9933749936408123,0.27576682723376317
33076,TlD,2.0,1.9920435474883365,0.2802623131012228
33077,TlD,2.0,2.0386126940104874,0.2644758130869515
33078,TlD,2.0,1.9918186603398287,0.266553776945825
33079,TlD,2.0,1.9960412775927563,0.2759299489280372
33080,TlD,2.0,1.9931919198614454,0.28104249807919607
33081,TlD,2.0,1.9818175098389461,0.26045359904180365
33082,TlD,2.0,1.8864015699786767,0.2630549808345257
33083,TlD,2.0,1.9742240316102602,0.277246462336522
33084,TlD,2.0,2.0014379930802155,0.27758409736769923
33085,TlD,2.0,1.9824631556443655,0.25844537059879674
33086,TlD,2.0,2.0382046814574593,0.28727837634445264
33087,TlD,2.0,1.994663659719868,0.2530258966546187
33088,TlD,2.0,1.9975958863341403,0.2515841472082057
33089,TlD,2.0,2.014796060458904,0.28566241534363657
33090,TlD,2.0,1.9894836206535098,0.24747353581088832
33091,TlD,2.0,1.9936711283156168,0.2735705344837815
33092,TlD,2.0,1.98952465039036,0.2704791557200606
33093,TlD,2.0,2.016788639897049,0.27450606195379085
33094,TlD,2.0,1.998418419664357,0.23886035525002922
33095,TlD,2.0,1.984760682760532,0.2765065793324303
33096,TlD,2.0,2.003449772844329,0.28353123051912155
33097,TlD,2.0,2.020493952829042,0.2599182604518719
33098,TlD,2.0,2.035789634729744,0.2973392714993728
33099,TlD,2.0,2.004809424418958,0.24076818639352313
33100,TlD,2.0,1.9930637390373809,0.2623107360492229
33101,TlD,2.0,1.9999261921237579,0.28332699793745003
33102,GeO,6.78,7.112456013507773,1.0364499354632168
33103,GeO,6.78,7.092897381768324,1.0288251334547016
33104,GeO,6.78,7.045557215482133,1.0162728157840875
33105,GeO,6.78,6.9860972425149,1.0627185564159063
33106,GeO,6.78,7.026566495297643,1.1017074545321988
33107,GeO,6.78,7.061051186407386,1.3107575178511621
33108,GeO,6.78,7.163803372095792,1.1093942700364443
33109,GeO,6.78,7.412766065830717,1.1818536257811687
33110,GeO,6.78,7.189150965505784,0.9896144987784931
33111,GeO,6.78,7.079409593286724,1.063998262806031
33112,GeO,6.78,7.200482277199826,1.095761955496245
33113,GeO,6.78,6.661588533840573,1.2707742577410661
33114,GeO,6.78,6.901468289434433,0.9950838494065917
33115,GeO,6.78,7.104947943071813,1.0617430057692816
33116,GeO,6.78,7.166472505084525,1.0891462585383278
33117,GeO,6.78,7.013241165665569,1.0332313869380398
33118,GeO,6.78,7.133000284203759,1.1135197631539313
33119,GeO,6.78,6.9471623128303825,1.0977997595649556
33120,GeO,6.78,7.1227554069097465,1.003015332302007
33121,GeO,6.78,7.076116186435505,1.0788909782411487
33122,GeO,6.78,7.195286283140613,1.1461529045332701
33123,GeO,6.78,6.927168894711435,0.9069752730126783
33124,GeO,6.78,7.105403676044601,1.0991041296530104
33125,GeO,6.78,7.037169997473754,1.1091796130749076
33126,GeO,6.78,7.1899804167177495,1.140394870167112
33127,GeO,6.78,7.138477684205664,1.1121132269143654
33128,GeO,6.78,7.226448393170076,1.0932239019235614
33129,GeO,6.78,6.957985836673766,1.1223001509639472
33130,GeO,6.78,7.1740110265018435,1.071898186303387
33131,GeO,6.78,6.967948702639848,1.0652994707715298
33132,GeO,6.78,6.948725950706975,1.1252753959031077
33133,GeO,6.78,7.137498528982957,1.005681964416268
33134,GeO,6.78,7.21355975118577,1.1133800137659793
33135,GeO,6.78,7.147778890583853,1.115504111909665
33136,GeO,6.78,7.089770305600705,1.0219009657488005
33137,GeO,6.78,7.111720917614452,1.1233728899539093
33138,GeO,6.78,7.113759612048592,1.0311551890588344
33139,GeO,6.78,7.0682229795314475,1.2951438142424916
33140,GeO,6.78,7.11685576458286,1.1208180606463636
33141,GeO,6.78,7.090926109199138,1.1448605413093575
33142,GeO,6.78,6.958976772186003,1.2536686383799265
33143,GeO,6.78,7.204926382135043,1.0711994732660268
33144,GeO,6.78,7.154702368527843,1.085892209618563
33145,GeO,6.78,7.145019474042599,1.0858575196901925
33146,GeO,6.78,7.222403192628421,1.1175968129092633
33147,GeO,6.78,7.2406180611974955,1.110225095686133
33148,GeO,6.78,7.1653248277064945,0.9880300565068808
33149,GeO,6.78,7.115028626006363,1.003932734391665
33150,GeO,6.78,7.1542627441250275,1.040585736058551
33151,GeO,6.78,6.981151857897325,1.1363084691112113
33152,GeO,6.78,6.911439624983943,1.0393704277226787
33153,GeO,6.78,7.149955921165958,1.1071285141423162
33154,GeO,6.78,7.141567802809311,1.152646418530735
33155,GeO,6.78,7.183060796536596,1.1444145381214788
33156,GeO,6.78,7.147594347644798,1.0694218326850833
33157,GeO,6.78,7.051845741792062,1.2945803330332286
33158,GeO,6.78,6.876903460360268,0.9326670380266061
33159,GeO,6.78,7.0864127338694844,1.0824223549977658
33160,GeO,6.78,7.207751849676466,1.0997558943220072
33161,GeO,6.78,7.207223684068062,1.1406975537253303
33162,GeO,6.78,7.113467041028684,1.1029175725389253
33163,GeO,6.78,7.161486357979597,1.0582136511222302
33164,GeO,6.78,6.9591602533625005,1.067318865825525
33165,GeO,6.78,6.95120186838473,1.2679568924904308
33166,GeO,6.78,7.185918587617755,0.9883063797885037
33167,GeO,6.78,7.173663402725575,1.0554267326142506
33168,GeO,6.78,7.205390779135674,1.132831187668309
33169,GeO,6.78,6.9181797701869145,1.2560791153858235
33170,GeO,6.78,7.029690885220664,1.021566250598005
33171,GeO,6.78,7.182547384383129,1.1305145098007479
33172,GeO,6.78,7.082378921071545,0.9721287992492491
33173,GeO,6.78,7.051015320972177,1.0454559742522485
33174,GeO,6.78,7.199351399772991,1.122845489479081
33175,GeO,6.78,7.181991543306778,1.0169722277155917
33176,GeO,6.78,7.02693454684586,1.2174823703023707
33177,GeO,6.78,7.111344890404956,1.0618508303395569
33178,GeO,6.78,7.11006756726782,1.042952460987099
33179,GeO,6.78,7.177013905283279,0.9974985431825002
33180,GeO,6.78,7.279928973270436,1.3562786553137334
33181,GeO,6.78,6.881200654256736,1.0997951320634256
